card_id,batting_ratings_vsr_babip,batting_ratings_vsr_gap,batting_ratings_vsr_power,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,card_title,running_ratings_speed,batting_ratings_misc_gb_hitter_type_0,batting_ratings_misc_gb_hitter_type_1,batting_ratings_misc_gb_hitter_type_2,batting_ratings_misc_gb_hitter_type_3,batting_ratings_misc_fb_hitter_type_0,batting_ratings_misc_fb_hitter_type_1,batting_ratings_misc_fb_hitter_type_2,bats_1,bats_2,bats_3,bb_vsr,k_vsr,hr_vsr,s_vsr,d_vsr,t_vsr,bb,k,hr,tto,s,d,t,avg,obp,slg,woba
24468,77.13803145182177,105.72524354663328,131.44041235621842,70.88825050337685,108.74695017962996,Rookie Sensation 3B Pinky Whitney PHI 1928,31,0,0,0,0,0,0,0,1,0,0,0.05294418761516437,0.2329944969395491,0.03497388543642387,0.2159307545511457,0.07006305099206618,0.0018021307644031865,32.0,140.0,21.0,193.0,88.0,29.0,1.0,0.24471830985915494,0.285,0.4102112676056338,0.31482166666666667
24473,90.37142404837638,73.95693964539372,128.09597101882366,100.09159760833425,79.0681360878974,Rookie Sensation CF Carl Warwick HOU 1962,41,0,0,0,0,0,0,0,1,0,0,0.07207223558108669,0.28522847503396875,0.032118059833790125,0.2389210170789284,0.05965967668501189,0.0019618732907797807,43.0,171.0,19.0,233.0,88.0,22.0,1.0,0.2333931777378815,0.28833333333333333,0.37881508078994613,0.3053616666666667
24474,136.08678029101958,131.13988666762492,113.04598500054722,110.20044852928105,67.01111786313105,Rookie Sensation LF Lee Walls PIT 1956,67,0,0,0,0,0,0,0,1,0,0,0.0833734842664934,0.3132754799613604,0.026297773128101255,0.2609261972802996,0.08498513887277304,0.004215346959095565,50.0,188.0,16.0,254.0,90.0,29.0,1.0,0.24727272727272728,0.31,0.39090909090909093,0.32125166666666666
24477,59.09249609288367,73.95693964539372,144.8181777057975,125.92532773964271,61.44634022093119,Rookie Sensation RF Phil Plantier BOS 1991,35,0,0,0,0,0,0,0,0,1,0,0.10058260704461079,0.3366044389014109,0.038669309648555764,0.19201076025447553,0.05347793629432345,0.0019312134544252442,60.0,202.0,23.0,285.0,60.0,17.0,1.0,0.18703703703703703,0.2683333333333333,0.35,0.28624166666666667
24483,115.63517355088973,73.95693964539372,90.47100597313255,143.89661826577034,63.301266101664474,Rookie Sensation RF Chick Fewster NYY 1919,118,0,0,0,0,0,0,0,1,0,0,0.11439270260251862,0.3126604557915095,0.0178633884368275,0.26284264972025795,0.06208494350482875,0.00568259222541707,69.0,188.0,11.0,268.0,87.0,21.0,2.0,0.2278719397363465,0.31666666666666665,0.3370998116760829,0.30648333333333333
24487,92.77749542956813,118.43256510712911,48.66548925569798,116.9396824765789,112.45680194109653,Rookie Sensation C Bruce Edwards BRO 1946,25,0,0,0,0,0,0,0,1,0,0,0.08311642755112529,0.21703879702897483,0.010132492222891188,0.23101645162965362,0.08076195350705992,0.0027059526790393267,50.0,130.0,6.0,186.0,96.0,33.0,1.0,0.24727272727272728,0.31,0.34363636363636363,0.3030916666666667
24493,31.42267520917858,134.3167170577489,146.49039837449487,70.88825050337685,119.87650546402968,Rookie Sensation LF Frank Delahanty NYY 1906,176,0,0,0,0,0,0,0,1,0,0,0.051478109983774195,0.21338786313584657,0.04154563304391106,0.15185698694153688,0.06591156109660729,0.00973984124916016,31.0,128.0,25.0,184.0,63.0,27.0,4.0,0.20913884007029876,0.25,0.4024604569420035,0.29378666666666664
24497,99.99570957314337,80.31060042564164,60.37103393657966,125.92532773964271,138.4257642713625,Rookie Sensation SS Glenn Crawford PHI 1945,49,0,0,0,0,0,0,0,0,1,0,0.09987512765257457,0.170466750034737,0.012128109954336547,0.2504626681478652,0.05715335185175349,0.003177038526593897,60.0,102.0,7.0,169.0,108.0,25.0,1.0,0.2611111111111111,0.335,0.35,0.3194416666666667
24501,176.98999377127927,40.600220549092185,70.40435794876396,121.4325051081108,77.21321020716411,Rookie Sensation RF Doc Cook NYY 1914,180,0,0,0,0,0,0,0,0,1,0,0.10213758418850959,0.29658643514253646,0.013443965290581573,0.3274429610251418,0.05093910088436127,0.006435229108572353,61.0,178.0,8.0,247.0,116.0,18.0,2.0,0.26716141001855287,0.3416666666666667,0.3525046382189239,0.32393333333333335
24506,53.0773176399043,96.19475237626142,156.52372238667917,100.09159760833425,55.88156257873134,Rookie Sensation RF Tyler Colvin CHC 2010,47,0,0,0,0,0,0,0,0,1,0,0.0752772065575141,0.3574760643766106,0.04453949465436718,0.17775227221829565,0.0602358610872519,0.002555473966713534,45.0,214.0,27.0,286.0,56.0,19.0,1.0,0.18558558558558558,0.24666666666666667,0.36936936936936937,0.28109166666666663
24515,50.67124625871256,80.31060042564164,136.45707436231058,107.9540372135151,65.15619198239776,Rookie Sensation RF Carmelo Castillo CLE 1984,61,0,0,0,0,0,0,0,1,0,0,0.07699390856729188,0.3177663596223775,0.03539867195844101,0.18511395739953593,0.05634902941131911,0.00257783523348248,46.0,191.0,21.0,258.0,63.0,19.0,1.0,0.18772563176895307,0.25,0.33935018050541516,0.2713316666666667
24518,99.99570957314337,131.13988666762492,154.8515017179818,73.1346618191428,65.15619198239776,Rookie Sensation LF Roy Carlyle BOS 1925,19,0,0,0,0,0,0,0,0,1,0,0.06085328726200001,0.34222788315855457,0.04508028971592305,0.22761990189409906,0.08352848193060139,0.0022512736726304464,37.0,205.0,27.0,269.0,75.0,28.0,1.0,0.23268206039076378,0.28,0.42984014209591476,0.3203516666666667
24525,85.5592812859929,143.84720822812073,133.1126330249158,132.66456168694057,63.301266101664474,Rookie Sensation RF Gus Williams SLA 1912,178,0,0,0,0,0,0,0,0,1,0,0.10860340082155405,0.32652456842187366,0.034572544750107605,0.20525658372494865,0.07733568949950129,0.010765332162941864,65.0,196.0,21.0,282.0,65.0,25.0,3.0,0.2130841121495327,0.29833333333333334,0.38878504672897196,0.315705
24553,108.4169594073145,86.66426120588955,113.04598500054722,116.9396824765789,65.15619198239776,Rookie Sensation CF Joe Wallis CHC 1976,85,0,0,0,0,0,0,0,0,0,1,0.09154549858595555,0.3328333125175581,0.02679281013394074,0.25274121098325186,0.06578710949922283,0.004254404210338748,55.0,200.0,16.0,271.0,83.0,22.0,1.0,0.22385321100917432,0.295,0.3559633027522936,0.3011616666666667
24556,89.16838835778051,80.31060042564164,128.09597101882366,59.65619392454709,77.21321020716411,Rookie Sensation LF Maurice Van Robays PIT 1940,27,0,0,0,0,0,0,0,1,0,0,0.04587258424372122,0.3018293551599158,0.033630621686838384,0.23646916188023648,0.06343596724540125,0.0015132404577843312,28.0,181.0,20.0,229.0,88.0,24.0,1.0,0.23251748251748253,0.2683333333333333,0.38286713286713286,0.2955016666666667
24561,130.0716018380402,67.60327886514581,116.39042633794197,121.4325051081108,44.75200729433163,Rookie Sensation RF Faye Throneberry BOS 1952,166,0,0,0,0,0,0,0,0,1,0,0.10036749280137115,0.3786428097047925,0.027143181751129175,0.27673159199627384,0.05617120612374918,0.00737632146223889,60.0,227.0,16.0,303.0,82.0,17.0,2.0,0.21666666666666667,0.295,0.34444444444444444,0.2974133333333333
24562,49.46821056811668,8.831916647852623,121.40708834403412,110.20044852928105,50.316784936531484,Rookie Sensation 3B Fred Thomas BOS 1918,142,0,0,0,0,0,0,0,1,0,0,0.0794233499544097,0.3537844005864838,0.02842795757850477,0.20598494044751192,0.0272699779621705,0.0040283264759679895,48.0,212.0,17.0,277.0,67.0,9.0,1.0,0.17028985507246377,0.23666666666666666,0.2826086956521739,0.2434916666666666
24565,60.29553178347955,-16.58272647313902,113.04598500054722,132.66456168694057,46.60693317506492,Rookie Sensation C Steve Swisher CHC 1974,25,0,0,0,0,0,0,0,1,0,0,0.10088077092419885,0.3604047923138404,0.023920999063058043,0.22509884178899553,0.027766397633692336,0.00021055880423256782,61.0,216.0,14.0,291.0,70.0,9.0,0.0,0.1725417439703154,0.25666666666666665,0.26716141001855287,0.24994
24577,128.86856614744434,56.48437249971197,92.14322664182993,128.17173905540866,63.301266101664474,Rookie Sensation LF Ted Savage PHI 1962,144,0,0,0,0,0,0,0,1,0,0,0.10064734635682597,0.3164840208109115,0.01817932347698585,0.28064375234055716,0.05575937131384599,0.00574014333190987,60.0,190.0,11.0,261.0,95.0,19.0,2.0,0.2351851851851852,0.31166666666666665,0.3388888888888889,0.30363333333333337
24580,60.29553178347955,118.43256510712911,121.40708834403412,146.1430295815363,77.21321020716411,Rookie Sensation 1B Ray Sanders STL 1942,23,0,0,0,0,0,0,0,0,1,0,0.11842032653669106,0.29131959256527806,0.029222788081278137,0.18026560655812926,0.07761737293072088,0.0023537544340068244,71.0,175.0,18.0,264.0,61.0,26.0,1.0,0.2003780718336484,0.295,0.3553875236294896,0.3025216666666667
24604,127.66553045684847,121.60939549725306,102.17655065401422,82.12030708220662,54.02663669799806,Rookie Sensation CF Dave Pope BAL 1955,43,0,0,0,0,0,0,0,0,1,0,0.06469350957358798,0.36954102932002425,0.02357339739619725,0.25586812764998845,0.08398730691675838,0.0036950334651671903,39.0,222.0,14.0,275.0,83.0,27.0,1.0,0.22281639928698752,0.2733333333333333,0.3493761140819964,0.2858516666666667
24609,90.37142404837638,131.13988666762492,88.79878530443516,84.36671839797258,127.29620898696281,Rookie Sensation RF Hal Peck PHA 1945,63,0,0,0,0,0,0,0,0,1,0,0.06512362504186234,0.20215220489068703,0.018803487806527033,0.22242689391461493,0.07700838622913403,0.004135583191589397,39.0,121.0,11.0,171.0,95.0,33.0,2.0,0.25133689839572193,0.3,0.3761140819964349,0.3093033333333333
24616,43.45303211513731,43.777050939216146,97.15988864792207,112.446859845047,57.736488459464624,Rookie Sensation C Miguel Ojeda SD 2003,25,0,0,0,0,0,0,0,1,0,0,0.07801793558076987,0.3378443686776488,0.019569826407484114,0.18653624427235077,0.04783764813737613,0.0011214314295337684,47.0,203.0,12.0,262.0,63.0,16.0,0.0,0.16455696202531644,0.23,0.2585895117540687,0.23067999999999997
24620,50.67124625871256,115.25573471700514,141.47373636840274,82.12030708220662,70.72096962459761,Rookie Sensation 1B Lance Niekro SF 2005,7,0,0,0,0,0,0,0,1,0,0,0.05868601497593105,0.31197970079952714,0.038749809047233366,0.17472034910498127,0.07816569748122519,0.0010579740224818152,35.0,187.0,23.0,245.0,62.0,28.0,0.0,0.2,0.24666666666666667,0.37168141592920356,0.28086000000000005
24629,109.61999509791036,77.13377003551768,88.79878530443516,95.59877497680235,93.90754313376368,Rookie Sensation 1B Hap Myers BSN 1913,198,0,0,0,0,0,0,0,1,0,0,0.06551295501711246,0.2455824558200041,0.01848687883901537,0.2630750379298641,0.0542027596046087,0.008284440788153335,39.0,147.0,11.0,197.0,106.0,22.0,3.0,0.2531194295900178,0.3016666666666667,0.36185383244206776,0.304825
24636,59.09249609288367,40.600220549092185,105.52099199140899,79.87389576644067,155.12009719796208,Rookie Sensation RF Bob Molinaro CWS 1978,186,0,0,0,0,0,0,0,0,1,0,0.0604317591818288,0.14514649757645365,0.024384699750876003,0.2161017600702097,0.02331979688695457,0.0061135919200532626,36.0,87.0,15.0,138.0,100.0,11.0,3.0,0.22872340425531915,0.275,0.33865248226950356,0.28242500000000004
24648,124.05642338506085,108.90207393675723,88.79878530443516,110.20044852928105,82.77798784936397,Rookie Sensation 1B Tommy McCraw CWS 1963,156,0,0,0,0,0,0,0,0,1,0,0.08728003646122832,0.2851046564646119,0.018263252822466023,0.2615778442425674,0.0681269800391384,0.008844618434129543,52.0,171.0,11.0,234.0,96.0,25.0,3.0,0.24635036496350365,0.31166666666666665,0.36313868613138683,0.311565
24651,68.71678161765067,115.25573471700514,136.45707436231058,134.91097300270653,70.72096962459761,Rookie Sensation LF Carmelo Martinez SD 1984,29,0,0,0,0,0,0,0,1,0,0,0.10409604221243583,0.29666240055570936,0.034813713633746544,0.19600113912845624,0.07734703854146865,0.002047595771850154,62.0,178.0,21.0,261.0,66.0,26.0,1.0,0.21189591078066913,0.29333333333333333,0.38104089219330856,0.31029166666666663
24652,119.24428062267735,18.362407818224497,73.74879928615871,50.67054866148327,82.77798784936397,Rookie Sensation 3B Phil Mankowski DET 1977,49,0,0,0,0,0,0,0,0,1,0,0.043687252124484204,0.30547669223554896,0.014694201169833356,0.2869623229461616,0.043396790966909064,0.0024004523587339943,26.0,183.0,9.0,218.0,110.0,17.0,1.0,0.23867595818815332,0.27166666666666667,0.31881533101045295,0.2717416666666667
24653,106.01088802612274,37.42339015896823,90.47100597313255,66.39542787184496,112.45680194109653,Rookie Sensation CF Angel Mangual OAK 1971,37,0,0,0,0,0,0,0,1,0,0,0.04888479555450072,0.22181776486881027,0.018244211404113583,0.2721722950313636,0.047543916509121986,0.0015050666704495047,29.0,133.0,11.0,173.0,116.0,20.0,1.0,0.2591943957968476,0.295,0.3555166374781086,0.29828166666666667
24661,102.40178095433512,143.84720822812073,113.04598500054722,110.20044852928105,55.88156257873134,Rookie Sensation LF Ricky Ledee NYY 1999,112,0,0,0,0,0,0,0,0,1,0,0.08564421480946609,0.3544589982066739,0.027301161677885738,0.2286968004029339,0.08516148931902992,0.009294977529739871,51.0,213.0,16.0,280.0,73.0,27.0,3.0,0.2167577413479053,0.2833333333333333,0.36429872495446264,0.297615
24687,122.85338769446497,96.19475237626142,92.14322664182993,121.4325051081108,82.77798784936397,Rookie Sensation LF Jesse Hill NYY 1935,128,0,0,0,0,0,0,0,1,0,0,0.09338971703483585,0.2686266296944866,0.018642087518496032,0.26414327478811345,0.06842308173438777,0.006836397089746074,56.0,161.0,11.0,228.0,98.0,25.0,3.0,0.25183823529411764,0.32166666666666666,0.3694852941176471,0.319385
24691,67.51374592705479,118.43256510712911,113.04598500054722,123.67891642387676,73.50335844569754,Rookie Sensation CF Larry Harlow BAL 1978,132,0,0,0,0,0,0,0,0,1,0,0.09724790540427976,0.30467477268303716,0.026673292047482505,0.19139023704521094,0.07081161415733886,0.008573930300147211,58.0,183.0,16.0,257.0,66.0,24.0,3.0,0.2011070110701107,0.2783333333333333,0.34501845018450183,0.288665
24704,54.280353330500176,46.9538813293401,110.53765399750114,55.16337129301518,68.86604374386434,Rookie Sensation C Geronimo Gil BAL 2002,27,0,0,0,0,0,0,0,1,0,0,0.0406283252589514,0.32504405303614015,0.026524298265975965,0.20235950099673342,0.04869606956243307,0.0010437879918946775,24.0,195.0,16.0,235.0,74.0,18.0,0.0,0.1875,0.22,0.3020833333333333,0.23896
24706,106.01088802612274,96.19475237626142,60.37103393657966,84.36671839797258,108.74695017962996,Rookie Sensation 3B Wally Gilbert BRO 1929,45,0,0,0,0,0,0,0,1,0,0,0.05897035597728849,0.22760301798212385,0.01255606215414164,0.2517359735118096,0.07112992344939394,0.0030216660378195796,35.0,137.0,8.0,180.0,106.0,30.0,1.0,0.25663716814159293,0.3,0.35575221238938054,0.30119166666666675
24709,53.0773176399043,50.13071171946405,98.83210931661947,88.85954102950448,118.02157958329639,Rookie Sensation 2B Kevin Frandsen SF 2007,81,0,0,0,0,0,0,0,1,0,0,0.06045232478726043,0.21349073046394407,0.02048733618579379,0.20437521713820875,0.040734401731006314,0.0029326745773514233,36.0,128.0,12.0,176.0,87.0,17.0,1.0,0.2074468085106383,0.255,0.3049645390070922,0.25928166666666663
24732,118.04124493208148,134.3167170577489,38.632165243513676,95.59877497680235,80.92306196863069,Rookie Sensation 3B Daniel Descalso STL 2011,49,0,0,0,0,0,0,0,0,1,0,0.07027346001827711,0.2984023913919883,0.008211678323811856,0.24564015534431835,0.08897927215192893,0.0045613432857726285,42.0,179.0,5.0,226.0,92.0,33.0,2.0,0.23655913978494625,0.29,0.32974910394265233,0.28662333333333334
24740,142.10195874399895,43.777050939216146,58.69881326788227,82.12030708220662,88.34276549156382,Rookie Sensation RF Paul Dade CLE 1977,146,0,0,0,0,0,0,0,1,0,0,0.05738199576293003,0.2662974696973489,0.011775102018094126,0.2993841374213132,0.05258268051180471,0.005675612749116773,34.0,160.0,7.0,201.0,119.0,21.0,2.0,0.26325088339222613,0.305,0.34452296819787986,0.2993533333333333
24754,54.280353330500176,127.96305627750097,58.69881326788227,88.85954102950448,63.301266101664474,Rookie Sensation C Hick Cady BOS 1912,65,0,0,0,0,0,0,0,1,0,0,0.059224542169900085,0.3303211593729808,0.012888484366373167,0.17573409537945234,0.0850740894687554,0.004219737730930449,36.0,198.0,8.0,242.0,63.0,30.0,2.0,0.18262411347517732,0.23166666666666666,0.2854609929078014,0.23937333333333333
24756,48.265174877520806,67.60327886514581,50.337709924395355,130.41815037117462,80.92306196863069,Rookie Sensation C Sal Butera MIN 1981,7,0,0,0,0,0,0,0,1,0,0,0.09272243773648449,0.27510135069425234,0.010153869544210279,0.18688292269093437,0.05880370841299413,0.0012231032941766081,56.0,165.0,6.0,227.0,70.0,22.0,0.0,0.1801470588235294,0.25666666666666665,0.2536764705882353,0.24358
24758,132.47767321923197,118.43256510712911,73.74879928615871,105.70762589774914,90.19769137229711,Rookie Sensation 3B Sean Burroughs SD 2003,51,0,0,0,0,0,0,0,0,1,0,0.08156323115384867,0.2705809146716388,0.014914170992811776,0.26360649735366337,0.07998020404014469,0.004081157232410098,49.0,162.0,9.0,220.0,100.0,30.0,2.0,0.2558983666061706,0.31666666666666665,0.3666061705989111,0.31506333333333336
24759,143.30499443459482,70.78010925526976,57.02659259918489,66.39542787184496,106.89202429889667,Rookie Sensation CF Billy Burns OAK 2015,162,0,0,0,0,0,0,0,0,0,1,0.051072386077973694,0.2368772580623703,0.012643809216264843,0.29370467954533375,0.0590869103647944,0.007113486081087001,31.0,142.0,8.0,181.0,123.0,25.0,3.0,0.27943760984182775,0.31666666666666665,0.37609841827768015,0.31705500000000003
24760,98.7926738825475,105.72524354663328,77.09324062355348,64.149016556079,123.58635722549624,Rookie Sensation SS Rick Burleson BOS 1974,61,0,0,0,0,0,0,0,1,0,0,0.04766213811704873,0.1999126390290175,0.01636679824243885,0.24596683830443422,0.07053744552922045,0.003443667197204791,29.0,120.0,10.0,159.0,108.0,31.0,2.0,0.26444833625218916,0.3,0.37828371278458844,0.3093033333333333
24771,68.71678161765067,121.60939549725306,107.19321266010637,141.6502069500044,84.63291373009726,Rookie Sensation LF Darren Bragg SEA 1996,112,0,0,0,0,0,0,0,0,1,0,0.11460327518669815,0.271670836506028,0.023756295704896832,0.19215100386621145,0.07256494393561008,0.007846047067701645,69.0,163.0,14.0,246.0,68.0,26.0,3.0,0.20903954802259886,0.3,0.3483992467043315,0.301975
24772,71.1228529988424,86.66426120588955,105.52099199140899,61.90260524031304,143.99054191356237,Rookie Sensation C Scott Bradley SEA 1986,27,0,0,0,0,0,0,0,0,1,0,0.05165398078230667,0.1735635132062866,0.025519525598887975,0.214072235297244,0.05391120391732035,0.0017931004966888146,31.0,104.0,15.0,150.0,96.0,24.0,1.0,0.2390158172231986,0.2783333333333333,0.36379613356766255,0.2932616666666667
24777,44.65606780573318,31.06972937872031,88.79878530443516,102.33800892410021,68.86604374386434,Rookie Sensation C Glenn Borgmann MIN 1972,11,0,0,0,0,0,0,0,1,0,0,0.06800792551251261,0.31276907874459525,0.017850049851347256,0.19347637918993477,0.043584216556567856,0.00044503678149935394,41.0,188.0,11.0,240.0,70.0,16.0,0.0,0.1735241502683363,0.23,0.26118067978533094,0.23064
24780,99.99570957314337,31.06972937872031,134.78485369361317,119.18609379234486,59.59141434019791,Rookie Sensation RF Jorge Bonifacio KC 2017,19,0,0,0,0,0,0,0,1,0,0,0.09189658201590524,0.3303834604089527,0.033490860770654815,0.26175845214077076,0.04818211268811067,0.0006204003388394515,55.0,198.0,20.0,273.0,86.0,16.0,0.0,0.22385321100917432,0.295,0.363302752293578,0.30427000000000004
24785,72.32588868943827,89.8410915960135,123.07930901273151,91.10595234527044,77.21321020716411,Rookie Sensation RF Brennan Boesch DET 2010,63,0,0,0,0,0,0,0,0,1,0,0.06851933554123965,0.30595266881990063,0.031427051498093835,0.20713354595495198,0.059335143134057494,0.0033425283664413803,41.0,184.0,19.0,244.0,74.0,21.0,1.0,0.20572450805008943,0.26,0.3488372093023256,0.27937166666666663
24787,144.50803012519071,96.19475237626142,118.06264700663937,110.20044852928105,67.01111786313105,Rookie Sensation LF Larry Bigbie BAL 2003,69,0,0,0,0,0,0,0,0,1,0,0.08993677436692939,0.32710556721908246,0.02852038594806891,0.27924803853997826,0.072371207199288,0.004136955772057279,54.0,196.0,17.0,267.0,93.0,24.0,1.0,0.24725274725274726,0.315,0.3882783882783883,0.3232616666666667
24789,101.19874526373926,24.716068598472404,58.69881326788227,52.91695997724923,90.19769137229711,Rookie Sensation C Dick Bertell CHC 1961,11,0,0,0,0,0,0,0,1,0,0,0.039138796842719245,0.273217277747107,0.01178010690400883,0.26996811143370475,0.04896216029437714,0.0007641327851298693,23.0,164.0,7.0,194.0,110.0,20.0,0.0,0.23743500866551126,0.26666666666666666,0.30849220103986136,0.26474000000000003
24796,44.65606780573318,156.55452978861658,128.09597101882366,173.09996537072774,57.736488459464624,Rookie Sensation 1B Jake Bauers TB 2018,87,0,0,0,0,0,0,0,0,1,0,0.1434950033323305,0.33169324604336137,0.031462997240857646,0.14617899815175,0.08821185673511252,0.005222211780424903,86.0,199.0,19.0,304.0,43.0,26.0,2.0,0.17509727626459143,0.29333333333333333,0.3443579766536965,0.29922333333333334
24797,78.34106714241764,124.78622588737701,73.74879928615871,77.62748445067471,131.00606074842938,Rookie Sensation 3B Michael Barrett MON 1999,15,0,0,0,0,0,0,0,1,0,0,0.05533612368570026,0.1861842523475954,0.015764327018180757,0.21365566471869424,0.07963644688648971,0.0019851331454796358,33.0,112.0,9.0,154.0,95.0,36.0,1.0,0.24867724867724866,0.29,0.36331569664902996,0.29873166666666673
24801,151.72624426876595,96.19475237626142,78.76546129225086,48.42413734571732,67.01111786313105,Rookie Sensation CF Rocco Baldelli TB 2003,142,0,0,0,0,0,0,0,1,0,0,0.039047447332552415,0.3301077280985109,0.016429892467597507,0.2888841221526326,0.07504129643793989,0.008211707995359072,23.0,198.0,10.0,231.0,107.0,28.0,3.0,0.2564991334488735,0.285,0.36741767764298094,0.296845
24804,37.43785366215794,37.42339015896823,82.10990262964563,50.67054866148327,132.86098662916265,Rookie Sensation C Willians Astudillo MIN 2019,11,0,0,0,0,0,0,0,1,0,0,0.03708808829612781,0.19276523823433744,0.01732853261184986,0.19068951492677053,0.03833630815992272,0.00018879889093133847,22.0,116.0,10.0,148.0,86.0,17.0,0.0,0.19550173010380623,0.225,0.2768166089965398,0.23109
24805,95.18356681075988,118.43256510712911,113.04598500054722,105.70762589774914,73.50335844569754,Rookie Sensation 3B Cody Asche PHI 2014,17,0,0,0,0,0,0,0,0,1,0,0.08075415461315717,0.3129394255300123,0.02717679282700778,0.22555124007925226,0.08047282409002052,0.0023683410562068737,48.0,188.0,16.0,252.0,78.0,28.0,1.0,0.22282608695652173,0.285,0.3641304347826087,0.2983216666666667
24808,122.85338769446497,105.72524354663328,73.74879928615871,100.09159760833425,68.86604374386434,Rookie Sensation 3B George Archie WSA 1941,114,0,0,0,0,0,0,0,1,0,0,0.07048218266722699,0.3114122962108572,0.015157490157398973,0.2598782806482838,0.07395742263371538,0.007492928333147892,42.0,187.0,9.0,238.0,94.0,27.0,3.0,0.23835125448028674,0.2916666666666667,0.34587813620071683,0.293765
24811,158.9444584123412,143.84720822812073,87.12656463573778,37.19208076688755,67.01111786313105,Rookie Sensation SS Tim Anderson CWS 2016,118,0,0,0,0,0,0,0,1,0,0,0.03378674790775145,0.3335943071689389,0.01847504448057418,0.27878127655528573,0.08872648351757959,0.00956949787386737,20.0,200.0,11.0,231.0,103.0,33.0,4.0,0.2603448275862069,0.285,0.3879310344827586,0.30449666666666664
24814,108.4169594073145,118.43256510712911,36.9599445748163,91.10595234527044,114.31172782182982,Rookie Sensation 3B Joey Amalfitano SF 1960,63,0,0,0,0,0,0,0,1,0,0,0.062375732249606006,0.2145838412732604,0.008046305793306178,0.2469281265340929,0.07915059985377375,0.0042297407598140945,37.0,129.0,5.0,171.0,106.0,34.0,2.0,0.261101243339254,0.30666666666666664,0.3552397868561279,0.3042833333333333
24815,114.43213786029386,153.3776993984926,80.43768196094825,37.19208076688755,88.34276549156382,Rookie Sensation CF Ethan Allen CIN 1927,102,0,0,0,0,0,0,0,1,0,0,0.032344707511605855,0.27914840024545623,0.017633589861528007,0.24059857951179156,0.08979312730812578,0.009544751127810544,19.0,167.0,11.0,197.0,97.0,36.0,4.0,0.2547332185886403,0.2783333333333333,0.387263339070568,0.3006966666666666
24818,125.25945907565672,105.72524354663328,136.45707436231058,105.70762589774914,57.736488459464624,Rookie Sensation 1B Jesus Aguilar MIL 2017,9,0,0,0,0,0,0,0,1,0,0,0.0794506207504953,0.33916054762752623,0.03546870913379527,0.2585034078974431,0.07897875178060627,0.001498199478679379,48.0,203.0,21.0,272.0,85.0,26.0,0.0,0.2391304347826087,0.3,0.4003623188405797,0.31992
24819,65.10767454586303,127.96305627750097,83.78212329834301,128.17173905540866,116.16665370256311,Rookie Sensation SS Russ Adams TOR 2005,63,0,0,0,0,0,0,0,0,1,0,0.0998152955266778,0.2224526906759548,0.017536100725481518,0.18876059033851714,0.0763845431340579,0.004115985713166591,60.0,133.0,11.0,204.0,75.0,30.0,2.0,0.21851851851851853,0.2966666666666667,0.3425925925925926,0.29712333333333335
24824,168.56874393710817,108.90207393675723,72.07657861746134,66.39542787184496,84.63291373009726,Rookie Sensation CF Jerome Walton CHC 1989,144,0,0,0,0,0,0,0,1,0,0,0.05044895464114096,0.27991298165052997,0.014915741183609998,0.2996297633223318,0.07296542920464608,0.008383614322243032,30.0,168.0,9.0,207.0,118.0,29.0,3.0,0.2789473684210526,0.315,0.387719298245614,0.320585
24841,67.51374592705479,108.90207393675723,83.78212329834301,134.91097300270653,82.77798784936397,One Hit Wonder C Haywood Sullivan KCA 1961,7,0,0,0,0,0,0,0,1,0,0,0.10043439872161929,0.26796996084537933,0.01700079061762905,0.19786276922000626,0.07868546256863745,0.0016115652987429958,60.0,161.0,10.0,231.0,73.0,29.0,1.0,0.20925925925925926,0.28833333333333333,0.32222222222222224,0.28548166666666663
24843,60.29553178347955,34.24655976884428,68.73213728006657,84.36671839797258,97.61739489523025,One Hit Wonder 3B Roy Staiger NYM 1976,67,0,0,0,0,0,0,0,1,0,0,0.056455327400459415,0.24318908633167458,0.014178239125559556,0.2167505026069013,0.04137092375037893,0.0026193929271667625,34.0,146.0,9.0,189.0,89.0,17.0,1.0,0.2049469964664311,0.25,0.2862190812720848,0.2491316666666667
24847,142.10195874399895,162.90819056886448,73.74879928615871,116.9396824765789,77.21321020716411,One Hit Wonder 2B Cory Spangenberg SD 2015,120,0,0,0,0,0,0,0,0,1,0,0.0928381312743743,0.2989205503295532,0.015323418258227042,0.25678009581398187,0.0932391020830668,0.010266581346822894,56.0,179.0,9.0,244.0,91.0,33.0,4.0,0.25183823529411764,0.32166666666666666,0.37683823529411764,0.32175666666666664
24858,93.980531120164,96.19475237626142,36.9599445748163,110.20044852928105,155.12009719796208,One Hit Wonder 3B Art Scharein SLA 1932,112,0,0,0,0,0,0,0,1,0,0,0.07813941738179875,0.1255078502160712,0.008096654612481102,0.24543105329998766,0.060934431120533206,0.0062789421352451085,47.0,75.0,5.0,127.0,116.0,29.0,3.0,0.2766726943942134,0.3333333333333333,0.3670886075949367,0.323315
24863,74.73196007063002,50.13071171946405,131.44041235621842,130.41815037117462,44.75200729433163,One Hit Wonder 1B Darin Ruf PHI 2013,7,0,0,0,0,0,0,0,1,0,0,0.09986371286738514,0.36561974653807994,0.032093338706436485,0.22164792125232832,0.054508267039863355,0.00047303976688021696,60.0,219.0,19.0,298.0,67.0,16.0,0.0,0.18888888888888888,0.27,0.32407407407407407,0.27754
